id_artist,name_artist,title,swear_IT,swear_EN,year,n_tokens,tokens_per_sent,char_per_tok,lexical_density,avg_token_per_clause,bpm,centroid,rolloff,flux,flatness,spectral_complexity,pitch,loudness,album_type,explicit,popularity,duration_sec,swear_ratio,aggressiveness,relative_popularity,release_season,has_collaboration,song_age
ART04205421,Rosa Chemical,RAF SIMONS,-0.03420946119165726,-1.15640175280914,0.6831403697746746,253,0.3824436852418558,4.073446327683616,0.5536723163841808,1.4705518017538335,1.7187389650069274,0.1904,7.391512131158115,1.375,0.7965,39.8208,2487.1039,30.4793,album,True,21,3.172763678093005,-0.4542056403293389,0.765461883708863,24.0,Spring,0,0.9909092289430546
ART04205421,Rosa Chemical,SLIME,0.47049762324910943,0.47676772909548076,0.6831403697746746,422,0.2619627856952218,4.047619047619048,0.5476190476190477,0.48819411220400566,1.7875044975087835,0.1091,6.04502671923101,1.0967,0.8625,32.319,2192.7517,32.4186,album,True,22,3.555496934076782,1.2844444174801772,0.15780590795895139,23.0,Spring,1,0.9909092289430546
ART04205421,Rosa Chemical,TU MI FAI,-1.1978846437769226,-1.15640175280914,0.6831403697746746,357,-0.3374338600513504,3.673076923076923,0.4423076923076923,0.39470943381111834,1.7254806830345801,0.1153,5.772944009989715,0.962,0.9122,22.6653,1951.1632,21.8971,album,True,23,3.5987529959149347,-0.9435339707291934,-0.963464904107618,22.0,Spring,1,0.9909092289430546
ART04205421,Rosa Chemical,PARADISO,-1.1978846437769226,-1.15640175280914,0.6831403697746746,406,-0.07029448393705502,4.1482479784366575,0.4636118598382749,-1.284375114886257,1.7745228681871055,0.1544,7.043944440717847,1.2095,0.8656,29.4608,1806.492,24.2865,album,True,21,3.44107982478938,-0.8294165808226263,0.2659209579790298,24.0,Spring,0,0.9909092289430546
ART04205421,Rosa Chemical,​no love :-),-1.1978846437769226,0.49114952893663966,0.8908183027593909,812,1.2420174499876453,3.951260504201681,0.5630252100840336,0.5519237856774775,1.807293888406753,0.1724,6.935199762672693,1.2829,0.8627,28.0539,1858.481,22.7645,album,True,23,3.7151276884976996,0.26585589882354194,0.7561593132362745,22.0,Spring,0,0.9401695443020374
ART04205421,Rosa Chemical,​fantasmi ;-(,0.9768424106799123,-1.15640175280914,0.8908183027593909,870,1.0355295124305335,4.001432664756447,0.5243553008595988,0.31989194677224914,1.7253925039569267,0.1408,6.320026721696088,1.315,0.9078,26.4883,2404.7399,23.247,album,True,25,3.791021957256932,0.1860524073776936,0.037118047424465006,20.0,Spring,0,0.9401695443020374
ART04205421,Rosa Chemical,Facciamolo,1.2502036766516038,0.49114952893663966,0.48630194400831767,556,-0.2749305751196033,3.718340611353712,0.517467248908297,-2.61983789368856,1.77070066245673,0.1782,7.341785444501265,1.4345,0.7664,20.2638,2393.9827,20.3012,single,True,21,3.450222156624408,1.4668653004530163,1.154115693402437,24.0,Summer,0,1.033725510560421
ART04205421,Rosa Chemical,#IORESTOACASA Freestyle,0.9768424106799123,-1.15640175280914,0.6831403697746746,236,0.08502234991102743,3.689189189189189,0.5,-0.38894836673421046,1.757174658106294,0.1508,6.974526446978663,1.4543,0.8423,28.2409,1938.3149,26.4812,album,True,48,3.4309111290806893,0.5124602218681908,0.7511913732891028,5.0,Spring,0,0.9909092289430546
ART04205421,Rosa Chemical,Fatass,-0.03420946119165726,0.4956437904880997,0.48630194400831767,461,1.3525375859433564,4.228739002932551,0.5571847507331378,1.3508053345739401,1.7449811648653755,0.1805,7.5814162439499855,1.2148,0.7342,21.0232,2379.3629,18.9285,single,True,11,3.513222260847409,1.0491616351557584,0.7557571220391055,29.0,Fall,0,1.033725510560421
ART04205421,Rosa Chemical,Ok ok pih roh toh toh !,-0.03420946119165726,0.49114952893663966,0.48630194400831767,236,0.5708983054564891,3.872727272727273,0.4909090909090909,1.2965420356153252,1.6942230679230594,0.1046,5.693275517980599,1.3011,0.7384,9.6972,3221.4324,19.0712,album,True,17,3.249814959163334,1.9635881929495342,-0.23533097226900784,27.0,Spring,0,1.033725510560421
ART04205421,Rosa Chemical,Exodia / 1tot,-0.03420946119165726,0.4956437904880997,0.48630194400831767,492,0.7539280626776133,3.414634146341464,0.5088161209068011,-0.21579718309063173,1.8082068837650884,0.144,6.575807406251525,1.3421,0.7949,22.8578,2209.678,21.2403,album,True,19,3.539391220221072,0.9836750018485874,0.6567426525691393,25.0,Spring,0,1.033725510560421
ART04205421,Rosa Chemical,Sono Io !!,-0.03420946119165726,-1.15640175280914,0.48630194400831767,497,1.0740384121240318,3.5216216216216214,0.3917159763313609,-1.407720973906208,1.770609659284391,0.0974,5.349359570755601,1.1656,0.9207,20.9247,2602.8205,19.4275,album,True,19,3.4641016151377544,-0.20232110280466498,-0.646559340066216,25.0,Spring,0,1.033725510560421
ART04205421,Rosa Chemical,Rovesciata,0.7707213765619283,0.47676772909548076,0.48630194400831767,267,-0.3217551226734309,3.9831223628691994,0.540084388185654,0.9023734814771283,1.706700659350429,0.112,5.90066901498103,1.3092,0.773,12.1333,2773.7418,19.0531,album,True,18,3.172763678093005,1.9635881929495342,-0.06998346285138729,26.0,Winter,0,1.033725510560421
ART04205421,Rosa Chemical,Lil Peep,1.130145926702192,0.49114952893663966,0.30035198324441337,392,-1.8113883332863296,4.112820512820512,0.6325088339222615,1.1075039164873417,1.8079967170030389,0.1044,5.768494087536813,1.2771,0.9019,21.8408,2699.4368,21.4811,album,False,21,3.172763678093005,1.9635881929495342,0.29536799335620256,24.0,Summer,0,1.0707619651628764
ART04205421,Rosa Chemical,ALIENO,0.47049762324910943,0.49114952893663966,0.6831403697746746,401,1.1879867611668018,4.318339100346021,0.5674740484429066,0.6411495315497582,1.7682894656266375,0.1847,6.886991850785045,1.2816,0.8036,18.4892,2329.5916,18.6314,single,True,10,3.252906204199431,1.4963477747875866,0.8047219956288549,30.0,Winter,0,0.9909092289430546
ART04205421,Rosa Chemical,Teschio,1.3476874031718618,-1.15640175280914,0.48630194400831767,559,1.0655037810473404,4.011086474501108,0.5831485587583148,1.7944586320966622,1.7429706873337956,0.1146,5.678871216343656,1.4597,0.9101,16.396,3128.3278,21.9519,album,True,14,3.659157844983657,0.4221750359764709,-0.033377470563514144,28.0,Spring,0,1.033725510560421
ART04205421,Rosa Chemical,Mattonelle*,1.9833686461889521,0.4961811953809145,0.6831403697746746,974,0.48676049129427296,4.242491657397108,0.5728587319243604,0.39012720290419106,1.7831470051653175,0.177,7.471825278696056,1.2563,0.8499,30.8548,1684.8277,22.9262,album,True,48,3.4309111290806893,1.0715350222910451,0.9963168132414707,5.0,Fall,0,0.9909092289430546
ART04205421,Rosa Chemical,BELLU GUAGLIONE,-1.1978846437769226,0.49114952893663966,1.338598931093507,450,-0.7595077593385903,4.21021021021021,0.5705705705705706,-0.24150537938830635,1.7710900323996204,0.1658,6.521416362258232,1.3226,0.8827,30.3263,2135.9642,26.9355,single,True,41,3.6347693157814427,0.42871842550169503,0.5792112519597363,9.0,Spring,0,0.79557152573163
ART04205421,Rosa Chemical,Acqua Panna,0.9768424106799123,-1.15640175280914,0.30035198324441337,455,-1.6133689655128003,3.969094922737306,0.5518763796909493,-0.19672944719281543,1.7831470051653175,0.0996,5.362643794479314,1.0763,0.9329,15.3637,2553.9273,12.5703,album,True,0,3.5294540936012515,0.2954290160711981,-0.7235143865515304,34.0,Summer,0,1.0707619651628764
ART04205421,Rosa Chemical,AIDS FREESTYLE,1.8310173525942777,0.4941705847121841,0.48630194400831767,536,1.0483952867475517,3.675294117647059,0.4964705882352941,1.953572698666752,1.6853704905634923,0.1182,6.497377293351296,1.2365,0.8827,25.0827,2353.2912,26.1656,album,True,48,3.4309111290806893,1.8847054541375536,0.09362148572401263,5.0,Winter,0,1.033725510560421
ART04205421,Rosa Chemical,3SOME,-0.03420946119165726,0.49623674827205233,1.5786906941499599,410,-0.1108065190696512,4.621165644171779,0.5704697986577181,2.139431954074536,1.7703753893837215,0.184,7.081900306728854,1.3069,0.7743,37.2041,2255.9006,30.6359,single,True,31,3.323973652108299,1.1867414988334768,1.079497104965954,16.0,Summer,1,0.6710487035031051
ART04205421,Rosa Chemical,A te e famiglia Freestyle,1.130145926702192,0.47676772909548076,0.6831403697746746,214,0.32486650746786,4.621165644171779,0.6242424242424243,0.16516054189396567,1.696199626908843,0.1378,6.272279757999188,1.2125,0.8228,24.6032,1849.5998,17.7461,album,True,70,3.606953209046561,1.9635881929495342,0.007465086969679556,1.0,Winter,0,0.9909092289430546
ART04205421,Rosa Chemical,​non è normale,0.47049762324910943,0.4941705847121841,1.1093083163362445,458,0.03520027367584097,3.8428184281842817,0.6314363143631436,-0.11009898711086803,1.7529961808324912,0.1485,6.589108396059,1.1337,0.8773,34.0868,1930.2272,21.2632,single,True,27,3.706620022229215,1.3337169913471365,0.2519132736140013,18.0,Fall,0,0.8777038688579311
ART04205421,Rosa Chemical,TECKTONiiK,0.9768424106799123,0.4941705847121841,1.8295933551462489,850,0.43006106531526345,4.111666666666666,0.585,1.2607995438420214,1.7979101044597932,0.1708,6.456502601891388,1.2441,0.906,43.8565,2215.4506,36.5028,single,True,44,3.6727721115165584,0.8820934354338248,0.8880546132246535,8.0,Spring,1,0.0
ART04205421,Rosa Chemical,Rosa Chemical,0.7707213765619283,0.47676772909548076,0.30035198324441337,561,-1.1800198858355486,4.265588914549654,0.5612009237875288,0.19617923115087058,1.76132092515078,0.1122,5.799032236593012,1.3838,0.9279,18.0716,2676.9534,14.3088,single,False,51,3.494936544496032,1.1095721771702554,-0.040543295501515336,3.0,Summer,0,1.0707619651628764
ART04205421,Rosa Chemical,bRAtZz,-1.1978846437769226,0.4961440095635564,1.8295933551462489,537,1.0569560790203785,3.920863309352518,0.5515587529976019,1.2633848981872853,1.7902430974359524,0.1603,6.5250552139721165,1.235,0.8933,27.485,2115.0699,36.1978,single,True,37,3.6999057275482694,0.4068556066443039,0.6992538713103509,13.0,Spring,0,0.0
ART04205421,Rosa Chemical,Akureyri RMX,-1.1978846437769226,-1.15640175280914,0.48630194400831767,104,-1.1678537145255814,3.7058823529411766,0.4509803921568627,-0.7097382693507381,1.7698795774648957,0.0993,6.221792663378167,1.1173,0.8567,20.8018,2402.482,22.4804,album,True,48,3.4309111290806893,-2.3582738429270167,-0.7852604073035343,5.0,Summer,0,1.033725510560421
